pedido_id;data_pedido;cliente_id;estado;cidade;forma_pagamento;entregue_no_prazo;valor_total
11174;2025-01-05;C11173;MG;Uberlândia;Cartão de crédito;Não;36738,21000000001
11175;2025-03-25;C11174;PR;Maringá;Cartão de crédito;Não;11361,6
11176;2025-03-23;C11175;CE;Juazeiro do Norte;Pix;Sim;63144,19
11177;2025-05-05;C11176;SP;Campinas;Boleto;Sim;5457,17
11178;2025-04-01;C11177;SP;Santos;Cartão de crédito;Não;18867,36
11179;2025-05-04;C11178;BA;Salvador;Cartão de débito;Não;8893,24
11180;2025-01-10;C11179;CE;Juazeiro do Norte;Cartão de crédito;Não;24733,9
11181;2025-03-10;C11180;AM;Itacoatiara;Cartão de crédito;Não;5463,41
11182;2025-02-06;C11181;PE;Caruaru;Cartão de débito;Não;19960,800000000003
11183;2025-05-15;C11182;PR;Maringá;Pix;Sim;32822,92999999999
11184;2025-01-03;C11183;SP;Santos;Cartão de débito;Não;8083,03
11185;2025-06-13;C11184;PE;Olinda;Pix;Não;25318,27
11186;2025-04-09;C11185;MG;Contagem;Boleto;Sim;7227,97
11187;2025-06-10;C11186;MG;Uberlândia;Pix;Sim;24481,510000000002
11188;2025-02-03;C11187;RS;Pelotas;Cartão de débito;Não;7928,5
11189;2025-05-20;C11188;PR;Curitiba;Boleto;Não;34922,69
11190;2025-03-23;C11189;SP;Campinas;Boleto;Sim;31931,559999999998
11191;2025-02-03;C11190;SP;Campinas;Boleto;Não;25398,129999999997
11192;2025-05-16;C11191;MG;Contagem;Pix;Não;14157,779999999999
11193;2024-12-20;C11192;RS;Porto Alegre;Pix;Não;2169,0299999999997
11194;2025-04-17;C11193;CE;Fortaleza;Cartão de crédito;Não;23493,59
11195;2025-04-06;C11194;RS;Pelotas;Pix;Não;14636,88
11196;2025-06-06;C11195;AM;Parintins;Boleto;Não;3999,24
11197;2025-06-07;C11196;RS;Porto Alegre;Cartão de débito;Não;4487,52
11198;2025-05-05;C11197;RJ;Niterói;Pix;Sim;16368,089999999998
11199;2025-01-26;C11198;RS;Caxias do Sul;Boleto;Sim;10993,83
11200;2025-04-24;C11199;PE;Caruaru;Cartão de crédito;Não;0,0
11201;2025-01-08;C11200;RS;Pelotas;Cartão de crédito;Não;7069,389999999999
11202;2025-05-22;C11201;RS;Caxias do Sul;Cartão de crédito;Sim;11314,89
11203;2025-03-17;C11202;AM;Parintins;Cartão de crédito;Não;3298,57
11204;2025-01-05;C11203;MG;Belo Horizonte;Cartão de crédito;Sim;2636,45
11205;2025-04-20;C11204;PE;Recife;Pix;Sim;9945,54
11206;2025-05-16;C11205;PE;Olinda;Boleto;Sim;10865,43
11207;2025-04-09;C11206;SP;Santos;Cartão de débito;Não;15079,65
11208;2025-01-04;C11207;AM;Parintins;Boleto;Sim;36124,25
11209;2025-04-22;C11208;BA;Salvador;Cartão de débito;Sim;29610,21
11210;2025-01-19;C11209;PR;Londrina;Boleto;Sim;14530,3
11211;2025-02-08;C11210;CE;Juazeiro do Norte;Cartão de crédito;Não;15306,33
11212;2025-01-12;C11211;PE;Recife;Cartão de crédito;Sim;2567,4
11213;2025-05-21;C11212;CE;Juazeiro do Norte;Cartão de crédito;Sim;10160,91
11214;2025-04-19;C11213;SP;São Paulo;Cartão de crédito;Não;9247,48
11215;2025-01-30;C11214;PE;Caruaru;Pix;Sim;15088,109999999999
11216;2025-02-14;C11215;PR;Maringá;Cartão de débito;Sim;26571,39
11217;2025-01-26;C11216;PR;Londrina;Boleto;Sim;3597,1799999999994
11218;2025-05-27;C11217;AM;Parintins;Cartão de débito;Não;21558,58
11219;2025-03-04;C11218;AM;Itacoatiara;Boleto;Não;11007,03
11220;2025-01-28;C11219;CE;Sobral;Cartão de crédito;Não;23834,739999999998
11221;2024-12-31;C11220;SP;Santos;Cartão de crédito;Não;30145,9
11222;2025-04-29;C11221;MG;Uberlândia;Cartão de crédito;Sim;19098,22
11223;2025-02-21;C11222;RJ;Petrópolis;Cartão de débito;Não;764690,98
11224;2025-05-14;C11223;PR;Maringá;Cartão de crédito;Sim;39857,88
11225;2025-04-10;C11224;BA;Feira de Santana;Boleto;Não;26141,22
11226;2024-12-21;C11225;RS;Porto Alegre;Cartão de crédito;Não;704887,6599999999
11227;2025-04-05;C11226;CE;Juazeiro do Norte;Boleto;Não;28108,769999999997
11228;2024-12-31;C11227;AM;Parintins;Boleto;Sim;8237,490000000002
11229;2025-02-09;C11228;RS;Porto Alegre;Pix;Sim;4521,77
11230;2025-04-21;C11229;MG;Belo Horizonte;Boleto;Não;17416,34
11231;2025-01-01;C11230;PE;Olinda;Cartão de débito;Não;17315,22
11232;2025-04-28;C11231;PE;Recife;Cartão de débito;Sim;9820,27
11233;2025-06-03;C11232;RJ;Petrópolis;Cartão de crédito;Não;9554,22
11234;2025-05-16;C11233;BA;Salvador;Boleto;Não;20770,79
11235;2025-04-13;C11234;SP;Campinas;Pix;Não;57505,689999999995
11236;2025-03-18;C11235;CE;Juazeiro do Norte;Boleto;Não;10851,189999999999
11237;2024-12-24;C11236;PR;Londrina;Cartão de débito;Não;4725,48
11238;2025-03-17;C11237;PR;Curitiba;Cartão de crédito;Sim;17519,44
11239;2025-01-18;C11238;AM;Manaus;Boleto;Sim;28742,12
11240;2025-05-21;C11239;CE;Fortaleza;Cartão de débito;Não;2434,15
11241;2025-05-25;C11240;PR;Maringá;Boleto;Sim;9111,960000000001
11242;2025-01-09;C11241;RJ;Rio de Janeiro;Cartão de crédito;Sim;39731,93
11243;2024-12-17;C11242;BA;Feira de Santana;Cartão de débito;Sim;9095,85
11244;2025-04-11;C11243;RJ;Rio de Janeiro;Pix;Sim;11815,45
11245;2025-01-31;C11244;MG;Contagem;Pix;Não;23567,19
11246;2025-02-18;C11245;MG;Uberlândia;Boleto;Sim;7972,049999999999
11247;2024-12-28;C11246;PR;Maringá;Boleto;Não;13691,960000000001
11248;2025-02-08;C11247;AM;Parintins;Cartão de débito;Sim;5884,47
11249;2025-05-29;C11248;RS;Porto Alegre;Boleto;Sim;16173,910000000002
11250;2025-04-14;C11249;PR;Curitiba;Pix;Sim;3910,9500000000003
11251;2025-04-27;C11250;AM;Parintins;Pix;Não;4479,84
11252;2025-05-20;C11251;RJ;Niterói;Cartão de crédito;Sim;3651,0
11253;2025-04-10;C11252;PR;Curitiba;Cartão de crédito;Não;3912,07
11254;2025-05-09;C11253;RS;Pelotas;Cartão de crédito;Não;16711,6
11255;2025-02-25;C11254;CE;Juazeiro do Norte;Boleto;Não;1225,14
11256;2025-06-07;C11255;CE;Fortaleza;Boleto;Sim;5946,1
11257;2024-12-19;C11256;PR;Curitiba;Boleto;Não;11726,97
11258;2025-02-07;C11257;AM;Itacoatiara;Boleto;Sim;2650,29
11259;2025-03-04;C11258;CE;Fortaleza;Boleto;Não;6408,8
11260;2025-04-16;C11259;CE;Fortaleza;Boleto;Não;14657,679999999998
11261;2025-03-03;C11260;BA;Salvador;Boleto;Sim;11467,32
11262;2025-01-30;C11261;CE;Sobral;Cartão de crédito;Sim;21608,55
11263;2025-03-08;C11262;BA;Salvador;Cartão de débito;Não;9199,6
11264;2025-04-23;C11263;RJ;Rio de Janeiro;Cartão de débito;Sim;9340,49
11265;2025-04-21;C11264;AM;Itacoatiara;Cartão de débito;Não;7645,01
11266;2025-01-23;C11265;SP;Santos;Pix;Sim;10614,96
11267;2025-02-19;C11266;AM;Manaus;Boleto;Sim;3208,05
11268;2025-01-02;C11267;CE;Sobral;Pix;Sim;21071,34
11269;2025-05-28;C11268;SP;Campinas;Pix;Sim;10167,25
11270;2024-12-24;C11269;PR;Maringá;Cartão de crédito;Não;28111,46
11271;2025-03-09;C11270;MG;Belo Horizonte;Pix;Não;2266,27
11272;2025-05-29;C11271;PE;Olinda;Cartão de débito;Não;97059,20000000001
11273;2025-05-15;C11272;BA;Feira de Santana;Cartão de crédito;Sim;5070,17
11274;2025-03-16;C11273;AM;Itacoatiara;Cartão de crédito;Não;32894,25
11275;2024-12-25;C11274;PE;Caruaru;Pix;Sim;42638,03
11276;2025-06-13;C11275;RS;Caxias do Sul;Pix;Não;34846,39
11277;2024-12-24;C11276;RJ;Petrópolis;Pix;Não;12861,380000000001
11278;2025-03-05;C11277;PE;Recife;Pix;Sim;22967,030000000002
11279;2025-02-26;C11278;RS;Porto Alegre;Cartão de débito;Não;14381,02
11280;2024-12-27;C11279;MG;Contagem;Boleto;Não;28145,350000000002
11281;2025-05-12;C11280;PE;Olinda;Boleto;Sim;20293,39
11282;2025-02-08;C11281;SP;Santos;Cartão de crédito;Sim;5898,95
11283;2025-01-12;C11282;SP;Santos;Boleto;Não;1952,6799999999998
11284;2025-04-16;C11283;BA;Vitória da Conquista;Cartão de crédito;Sim;2933,95
11285;2025-03-28;C11284;PR;Curitiba;Cartão de crédito;Sim;16432,54
11286;2025-04-19;C11285;AM;Itacoatiara;Pix;Não;16391,52
11287;2025-03-27;C11286;RS;Porto Alegre;Boleto;Não;18932,6
11288;2025-03-05;C11287;RS;Pelotas;Boleto;Não;15445,380000000001
11289;2025-04-28;C11288;PR;Londrina;Cartão de débito;Não;11890,77
11290;2025-06-01;C11289;CE;Juazeiro do Norte;Boleto;Sim;17588,93
11291;2024-12-21;C11290;AM;Itacoatiara;Cartão de crédito;Sim;42137,55
11292;2025-02-17;C11291;MG;Belo Horizonte;Cartão de crédito;Não;15603,0
11293;2025-04-12;C11292;CE;Sobral;Cartão de crédito;Sim;194669,56
11294;2024-12-24;C11293;RS;Pelotas;Cartão de débito;Não;109,58
11295;2025-04-24;C11294;RJ;Niterói;Cartão de crédito;Não;12674,14
11296;2025-05-24;C11295;AM;Parintins;Boleto;Não;7902,63
11297;2025-01-29;C11296;RJ;Niterói;Cartão de débito;Não;15638,91
11298;2025-02-08;C11297;CE;Fortaleza;Pix;Sim;17981,969999999998
11299;2025-04-24;C11298;RJ;Rio de Janeiro;Cartão de débito;Sim;69,66
11300;2025-05-05;C11299;BA;Vitória da Conquista;Boleto;Não;22627,36
11301;2025-06-10;C11300;AM;Manaus;Cartão de crédito;Sim;18355,85
11302;2025-05-05;C11301;CE;Sobral;Cartão de crédito;Não;16087,14
11303;2025-04-22;C11302;PR;Maringá;Cartão de crédito;Sim;3408,27
11304;2025-05-31;C11303;MG;Belo Horizonte;Pix;Não;9088,94
11305;2025-03-30;C11304;SP;Campinas;Boleto;Sim;975,42
11306;2025-01-04;C11305;AM;Parintins;Pix;Sim;3167,46
11307;2025-01-28;C11306;BA;Feira de Santana;Cartão de crédito;Não;26310,280000000002
11308;2024-12-18;C11307;AM;Itacoatiara;Cartão de crédito;Não;19401,8
11309;2025-05-05;C11308;SP;Santos;Boleto;Sim;7428,6
11310;2024-12-22;C11309;MG;Contagem;Pix;Sim;18848,59
11311;2025-03-06;C11310;RJ;Rio de Janeiro;Cartão de débito;Sim;30628,739999999998
11312;2025-01-08;C11311;SP;São Paulo;Cartão de débito;Não;19908,739999999998
11313;2025-05-04;C11312;RS;Porto Alegre;Boleto;Não;8507,02
11314;2025-04-06;C11313;RJ;Rio de Janeiro;Pix;Sim;34051,08
11315;2025-05-22;C11314;SP;Santos;Boleto;Sim;21280,94
11316;2024-12-27;C11315;AM;Itacoatiara;Cartão de crédito;Sim;30174,329999999998
11317;2025-03-21;C11316;RS;Caxias do Sul;Cartão de crédito;Sim;30502,79
11318;2025-02-21;C11317;RS;Porto Alegre;Pix;Sim;16456,19
11319;2025-05-01;C11318;PE;Recife;Boleto;Não;20344,09
11320;2025-05-02;C11319;BA;Feira de Santana;Pix;Sim;15058,63
11321;2025-02-02;C11320;CE;Fortaleza;Cartão de débito;Não;24014,16
11322;2025-03-21;C11321;AM;Itacoatiara;Pix;Sim;21639,04
11323;2025-04-09;C11322;BA;Feira de Santana;Cartão de débito;Sim;5049,389999999999
11324;2025-05-23;C11323;SP;Santos;Boleto;Não;2810,61
11325;2025-01-14;C11324;PE;Recife;Boleto;Não;29340,629999999997
11326;2025-05-03;C11325;CE;Sobral;Cartão de débito;Sim;40110,53
11327;2025-03-18;C11326;PR;Londrina;Pix;Sim;4163,49
11328;2025-04-20;C11327;CE;Sobral;Cartão de débito;Não;9184,119999999999
11329;2025-06-02;C11328;PR;Curitiba;Cartão de crédito;Não;7878,36
11330;2025-05-04;C11329;RS;Porto Alegre;Pix;Sim;5585,2
11331;2025-05-03;C11330;MG;Contagem;Cartão de débito;Não;11100,85
11332;2025-04-19;C11331;CE;Fortaleza;Pix;Sim;9334,95
11333;2025-05-19;C11332;MG;Contagem;Pix;Não;4245,73
11334;2025-02-15;C11333;PE;Recife;Boleto;Sim;17523,989999999998
11335;2024-12-25;C11334;RS;Porto Alegre;Cartão de crédito;Não;440,82
11336;2025-05-30;C11335;RS;Caxias do Sul;Cartão de crédito;Não;2681,1000000000004
11337;2025-01-31;C11336;RJ;Rio de Janeiro;Cartão de crédito;Não;49259,04
11338;2025-02-19;C11337;PR;Maringá;Cartão de débito;Não;149033,19999999998
11339;2025-01-23;C11338;AM;Itacoatiara;Boleto;Não;6190,1
11340;2024-12-24;C11339;RS;Porto Alegre;Boleto;Sim;8890,470000000001
11341;2025-02-03;C11340;SP;São Paulo;Cartão de crédito;Sim;6047,08
11342;2025-03-22;C11341;CE;Fortaleza;Cartão de crédito;Não;1300,72
11343;2025-03-27;C11342;MG;Uberlândia;Pix;Sim;31172,74
11344;2025-01-18;C11343;PE;Recife;Cartão de crédito;Não;15280,130000000001
11345;2025-06-05;C11344;RS;Pelotas;Boleto;Não;4678,98
11346;2025-04-02;C11345;RJ;Petrópolis;Cartão de débito;Não;2641,28
11347;2024-12-23;C11346;BA;Salvador;Pix;Sim;3575,7000000000003
11348;2025-03-24;C11347;PE;Olinda;Pix;Não;4571,82
11349;2025-04-27;C11348;SP;Santos;Cartão de débito;Sim;9333,05
11350;2025-04-10;C11349;AM;Itacoatiara;Boleto;Não;2255,27
11351;2025-01-19;C11350;RS;Caxias do Sul;Boleto;Sim;18973,13
11352;2025-04-14;C11351;BA;Feira de Santana;Pix;Sim;14093,79
11353;2025-03-26;C11352;CE;Fortaleza;Pix;Não;16073,329999999998
11354;2025-02-27;C11353;BA;Salvador;Pix;Sim;6401,84
11355;2025-06-14;C11354;RJ;Niterói;Boleto;Sim;7868,54
11356;2025-06-10;C11355;BA;Feira de Santana;Cartão de débito;Sim;13864,77
11357;2025-04-03;C11356;AM;Parintins;Cartão de débito;Não;1988,6999999999998
11358;2025-01-03;C11357;CE;Sobral;Boleto;Sim;5666,74
11359;2025-05-05;C11358;BA;Salvador;Pix;Não;4479,2699999999995
11360;2025-02-19;C11359;CE;Juazeiro do Norte;Cartão de crédito;Não;12605,41
11361;2025-03-09;C11360;RJ;Rio de Janeiro;Cartão de crédito;Sim;9981,77
11362;2025-01-07;C11361;RJ;Niterói;Cartão de débito;Não;17467,05
11363;2025-01-18;C11362;SP;São Paulo;Cartão de débito;Não;12093,099999999999
11364;2025-03-16;C11363;MG;Uberlândia;Boleto;Sim;10463,35
11365;2025-04-18;C11364;SP;Campinas;Cartão de crédito;Sim;11116,52
11366;2025-02-28;C11365;BA;Salvador;Cartão de crédito;Não;24857,999999999996
11367;2025-05-24;C11366;CE;Juazeiro do Norte;Cartão de débito;Sim;14422,58
11368;2025-01-07;C11367;RS;Caxias do Sul;Cartão de crédito;Sim;13630,52
11369;2025-02-14;C11368;SP;Santos;Pix;Não;34004,68
11370;2025-02-03;C11369;RJ;Petrópolis;Cartão de débito;Sim;8032,9
11371;2025-06-11;C11370;RS;Caxias do Sul;Cartão de débito;Sim;22991,510000000002
11372;2025-04-04;C11371;SP;Santos;Pix;Não;38413,04
11373;2025-03-06;C11372;RJ;Petrópolis;Cartão de débito;Sim;17811,43
11374;2025-03-28;C11373;RS;Pelotas;Pix;Sim;21529,44
11375;2025-02-02;C11374;AM;Parintins;Cartão de débito;Não;16721,519999999997
11376;2025-04-02;C11375;RS;Pelotas;Pix;Sim;19526,15
11377;2025-02-17;C11376;MG;Belo Horizonte;Boleto;Sim;35599,27
11378;2025-02-24;C11377;CE;Juazeiro do Norte;Cartão de débito;Sim;4047,18
11379;2025-01-30;C11378;RS;Porto Alegre;Boleto;Sim;10443,69
11380;2025-01-16;C11379;MG;Uberlândia;Cartão de crédito;Sim;20308,24
11381;2025-04-09;C11380;AM;Itacoatiara;Cartão de crédito;Sim;22545,629999999997
11382;2025-03-28;C11381;BA;Feira de Santana;Pix;Não;16435,579999999998
11383;2025-01-28;C11382;RJ;Petrópolis;Pix;Sim;14036,82
11384;2025-04-04;C11383;SP;Campinas;Cartão de crédito;Sim;27709,66
11385;2025-02-25;C11384;AM;Parintins;Pix;Sim;10544,430000000002
11386;2025-05-13;C11385;SP;São Paulo;Cartão de crédito;Sim;219779,08
11387;2024-12-18;C11386;PR;Curitiba;Pix;Não;5535,57
11388;2025-03-24;C11387;MG;Belo Horizonte;Boleto;Sim;13270,670000000002
11389;2025-02-04;C11388;PE;Caruaru;Cartão de crédito;Sim;4280,74
11390;2025-03-15;C11389;PR;Londrina;Pix;Não;23881,4
11391;2025-04-18;C11390;SP;São Paulo;Cartão de crédito;Não;30612,690000000006
11392;2025-03-21;C11391;BA;Salvador;Boleto;Sim;2800,14
11393;2025-01-02;C11392;SP;Campinas;Cartão de débito;Não;13072,14
11394;2025-02-02;C11393;RJ;Rio de Janeiro;Cartão de crédito;Não;16636,17
11395;2025-06-12;C11394;MG;Belo Horizonte;Cartão de crédito;Sim;937,4
11396;2024-12-27;C11395;BA;Vitória da Conquista;Pix;Sim;374053,77999999997
11397;2025-04-17;C11396;AM;Parintins;Cartão de crédito;Não;6565,86
11398;2025-04-21;C11397;CE;Fortaleza;Cartão de débito;Sim;6393,5
11399;2024-12-22;C11398;SP;Campinas;Boleto;Não;12098,42
11400;2025-02-13;C11399;PE;Recife;Pix;Sim;40796,06
11401;2025-01-30;C11400;MG;Contagem;Cartão de crédito;Não;5201,61
11402;2025-04-16;C11401;SP;Campinas;Boleto;Não;15696,810000000001
11403;2025-05-16;C11402;BA;Feira de Santana;Cartão de crédito;Sim;25563,81
11404;2025-02-06;C11403;BA;Feira de Santana;Boleto;Sim;17252,78
11405;2025-04-04;C11404;MG;Uberlândia;Cartão de débito;Sim;17048,71
11406;2025-05-09;C11405;PE;Recife;Cartão de débito;Não;9033,22
11407;2025-02-19;C11406;MG;Belo Horizonte;Boleto;Sim;5547,34
11408;2025-04-24;C11407;MG;Contagem;Cartão de crédito;Não;11390,89
11409;2024-12-16;C11408;RS;Pelotas;Pix;Não;43860,69999999999
11410;2025-04-24;C11409;MG;Uberlândia;Cartão de crédito;Sim;28653,72
11411;2025-05-09;C11410;MG;Uberlândia;Boleto;Não;1116,75
11412;2025-05-10;C11411;RJ;Rio de Janeiro;Cartão de débito;Não;16881,78
11413;2024-12-31;C11412;PE;Recife;Pix;Não;64927,6
11414;2025-06-14;C11413;AM;Manaus;Cartão de débito;Não;4749,2
11415;2025-02-25;C11414;PR;Maringá;Boleto;Não;27821,739999999998
11416;2025-04-27;C11415;RJ;Niterói;Cartão de crédito;Sim;16754,79
11417;2025-01-19;C11416;RJ;Rio de Janeiro;Cartão de crédito;Não;7726,419999999999
11418;2025-03-30;C11417;AM;Itacoatiara;Cartão de crédito;Sim;24068,199999999997
11419;2025-02-15;C11418;PE;Caruaru;Pix;Não;14894,5
11420;2025-01-11;C11419;AM;Parintins;Boleto;Não;10423,39
11421;2025-03-10;C11420;AM;Parintins;Pix;Sim;12734,17
11422;2025-04-13;C11421;BA;Feira de Santana;Pix;Sim;27155,06
11423;2025-03-09;C11422;SP;Santos;Boleto;Não;4089,79
11424;2025-03-24;C11423;CE;Juazeiro do Norte;Cartão de crédito;Sim;28879,260000000002
11425;2025-01-09;C11424;CE;Sobral;Cartão de crédito;Sim;17670,96
11426;2025-03-09;C11425;SP;Campinas;Boleto;Sim;6852,0599999999995
11427;2025-02-19;C11426;RJ;Niterói;Boleto;Sim;19537,47
11428;2025-01-08;C11427;SP;Campinas;Cartão de débito;Não;27030,44
11429;2025-02-19;C11428;MG;Belo Horizonte;Boleto;Sim;12764,1
11430;2025-02-07;C11429;RS;Pelotas;Boleto;Não;19615,84
11431;2025-02-27;C11430;RS;Caxias do Sul;Cartão de crédito;Sim;16063,16
11432;2025-04-08;C11431;RJ;Rio de Janeiro;Pix;Não;20464,510000000002
11433;2025-04-12;C11432;RS;Caxias do Sul;Cartão de débito;Sim;43011,81
11434;2024-12-30;C11433;SP;São Paulo;Cartão de crédito;Sim;22595,21
11435;2025-06-05;C11434;BA;Vitória da Conquista;Pix;Sim;13202,759999999998
11436;2025-05-13;C11435;SP;Campinas;Boleto;Sim;21026,62
11437;2025-03-07;C11436;BA;Salvador;Cartão de crédito;Sim;27893,86
11438;2025-04-17;C11437;SP;São Paulo;Pix;Sim;8896,75
11439;2025-03-28;C11438;RS;Pelotas;Pix;Não;27882,36
11440;2025-05-06;C11439;BA;Vitória da Conquista;Cartão de crédito;Sim;10605,57
11441;2024-12-30;C11440;SP;Santos;Cartão de crédito;Sim;6049,92
11442;2025-01-24;C11441;RS;Porto Alegre;Pix;Sim;1961,82
11443;2024-12-22;C11442;SP;Santos;Cartão de crédito;Não;20253,16
11444;2025-06-07;C11443;MG;Belo Horizonte;Cartão de débito;Não;10800,34
11445;2025-04-08;C11444;BA;Feira de Santana;Pix;Sim;8382,08
11446;2025-01-12;C11445;PE;Recife;Boleto;Não;1586,81
11447;2025-05-02;C11446;AM;Manaus;Pix;Não;15465,419999999998
11448;2024-12-30;C11447;RS;Caxias do Sul;Cartão de débito;Sim;13697,550000000001
11449;2025-02-14;C11448;SP;São Paulo;Boleto;Sim;18975,46
11450;2025-03-29;C11449;BA;Feira de Santana;Cartão de crédito;Sim;15901,550000000001
11451;2025-04-14;C11450;BA;Feira de Santana;Cartão de crédito;Sim;21270,48
11452;2025-05-12;C11451;AM;Manaus;Boleto;Sim;3480,83
11453;2025-02-03;C11452;AM;Itacoatiara;Boleto;Não;17820,300000000003
11454;2025-03-22;C11453;PR;Maringá;Cartão de débito;Não;2129,79
11455;2024-12-15;C11454;MG;Belo Horizonte;Cartão de débito;Não;7540,58
11456;2025-05-17;C11455;SP;São Paulo;Boleto;Sim;12661,920000000002
11457;2025-03-04;C11456;PR;Curitiba;Boleto;Não;6474,0599999999995
11458;2025-01-15;C11457;PE;Recife;Pix;Não;16079,550000000001
11459;2025-04-04;C11458;PE;Caruaru;Boleto;Não;22762,04
11460;2025-06-11;C11459;RS;Caxias do Sul;Pix;Não;1524681,3399999999
11461;2025-02-28;C11460;MG;Contagem;Cartão de crédito;Sim;41337,72
11462;2025-01-24;C11461;SP;Santos;Cartão de débito;Não;28820,989999999998
11463;2025-03-17;C11462;SP;São Paulo;Cartão de crédito;Sim;14008,98
11464;2024-12-24;C11463;MG;Contagem;Cartão de débito;Não;14639,46
11465;2025-04-16;C11464;RS;Porto Alegre;Cartão de débito;Não;9099,52
11466;2025-04-28;C11465;MG;Belo Horizonte;Boleto;Sim;9409,93
11467;2025-05-22;C11466;CE;Juazeiro do Norte;Boleto;Sim;1805600,5799999998
11468;2025-05-22;C11467;CE;Fortaleza;Boleto;Sim;10005,33
11469;2025-06-12;C11468;PE;Olinda;Cartão de débito;Sim;9925,470000000001
11470;2025-04-28;C11469;PR;Londrina;Cartão de crédito;Sim;11162,52
11471;2025-03-25;C11470;RS;Porto Alegre;Cartão de débito;Sim;31207,890000000003
11472;2025-04-17;C11471;AM;Manaus;Boleto;Sim;17713,660000000003
11473;2025-03-16;C11472;AM;Manaus;Pix;Sim;213,35
11474;2025-01-04;C11473;MG;Contagem;Boleto;Não;7958,120000000001
11475;2025-01-10;C11474;SP;Campinas;Pix;Sim;14189,55
11476;2024-12-16;C11475;SP;São Paulo;Pix;Sim;31043,009999999995
11477;2025-04-06;C11476;BA;Salvador;Boleto;Não;3864,1200000000003
11478;2025-06-13;C11477;PE;Recife;Cartão de crédito;Sim;5858,43
11479;2025-03-21;C11478;MG;Contagem;Cartão de débito;Sim;9371,19
11480;2025-06-12;C11479;CE;Fortaleza;Cartão de crédito;Sim;0,0
11481;2025-03-29;C11480;MG;Belo Horizonte;Cartão de débito;Não;34128,22
11482;2025-02-25;C11481;RJ;Niterói;Cartão de crédito;Sim;2009,04
11483;2024-12-18;C11482;SP;Santos;Boleto;Não;14996,849999999999
11484;2025-01-17;C11483;SP;Campinas;Pix;Não;2427,96
11485;2025-02-04;C11484;PR;Curitiba;Boleto;Não;10756,46
11486;2025-06-02;C11485;PE;Caruaru;Cartão de crédito;Não;24171,31
11487;2025-05-10;C11486;MG;Belo Horizonte;Pix;Não;21086,12
11488;2025-04-12;C11487;BA;Vitória da Conquista;Boleto;Não;10799,400000000001
11489;2025-02-19;C11488;SP;São Paulo;Cartão de crédito;Não;10655,61
11490;2025-02-26;C11489;BA;Salvador;Boleto;Não;300,1
11491;2025-03-19;C11490;BA;Vitória da Conquista;Boleto;Não;17910,39
11492;2025-01-29;C11491;MG;Uberlândia;Cartão de débito;Não;10144,47
11493;2025-04-13;C11492;AM;Parintins;Cartão de crédito;Não;14445,329999999998
11494;2025-01-30;C11493;PE;Caruaru;Cartão de débito;Sim;17749,18
11495;2025-04-27;C11494;PR;Curitiba;Cartão de débito;Não;11981,449999999999
11496;2025-02-07;C11495;MG;Uberlândia;Pix;Sim;12224,32
11497;2025-05-15;C11496;AM;Parintins;Pix;Não;26958,99
11498;2025-04-16;C11497;PR;Maringá;Pix;Sim;12131,380000000001
11499;2025-02-28;C11498;MG;Uberlândia;Cartão de crédito;Não;9589,65
11500;2025-03-30;C11499;PE;Caruaru;Pix;Não;14682,619999999999
11501;2025-04-14;C11500;RS;Caxias do Sul;Pix;Sim;15608,32
11502;2025-01-26;C11501;MG;Contagem;Cartão de crédito;Sim;9635,08
11503;2025-03-03;C11502;PR;Curitiba;Cartão de crédito;Não;4560,96
11504;2025-05-14;C11503;RJ;Petrópolis;Boleto;Não;9942,34
11505;2025-04-28;C11504;RS;Porto Alegre;Cartão de débito;Sim;1842,75
11506;2025-01-17;C11505;PR;Londrina;Cartão de débito;Não;11540,369999999999
11507;2025-05-29;C11506;SP;Campinas;Pix;Não;21927,83
11508;2025-02-10;C11507;AM;Manaus;Cartão de crédito;Sim;29008,78
11509;2025-04-15;C11508;RJ;Niterói;Pix;Não;24659,15
11510;2025-03-14;C11509;PR;Curitiba;Boleto;Não;28070,71
11511;2025-04-04;C11510;MG;Belo Horizonte;Pix;Não;3360,88
11512;2025-05-27;C11511;RS;Pelotas;Cartão de crédito;Sim;17111,47
11513;2025-02-28;C11512;RJ;Petrópolis;Pix;Sim;591,81
11514;2025-01-26;C11513;AM;Itacoatiara;Cartão de crédito;Sim;15103,909999999998
11515;2025-04-10;C11514;CE;Fortaleza;Cartão de crédito;Não;15321,56
11516;2025-01-09;C11515;BA;Feira de Santana;Cartão de débito;Não;21650,08
11517;2025-03-29;C11516;RS;Pelotas;Cartão de débito;Sim;25329,940000000002
11518;2024-12-22;C11517;AM;Itacoatiara;Boleto;Não;20212,91
11519;2025-02-26;C11518;AM;Manaus;Pix;Não;9467,53
11520;2025-06-02;C11519;RS;Porto Alegre;Boleto;Sim;4758,64
11521;2025-03-19;C11520;RJ;Rio de Janeiro;Cartão de débito;Sim;8458,76
11522;2025-01-17;C11521;MG;Uberlândia;Boleto;Sim;0,0
11523;2025-05-21;C11522;RS;Porto Alegre;Cartão de débito;Sim;16712,670000000002
11524;2024-12-26;C11523;SP;São Paulo;Pix;Sim;4338,72
11525;2025-05-31;C11524;RS;Pelotas;Pix;Sim;9025,66
11526;2025-02-20;C11525;BA;Feira de Santana;Cartão de débito;Sim;21524,43
