pedido_id;categoria_produto;nome_produto;preco_unitario;quantidade
12059;Moda;Tênis;377,23;2,0
12059;Casa;Liquidificador;3234,84;1,0
12060;Eletrônicos;Fone de Ouvido;4372,11;3,0
12060;Eletrônicos;Fone de Ouvido;239,43;2,0
12060;Livros;Biografia;554,1;3,0
12060;Eletrônicos;Tablet;2132,25;3,0
12060;Moda;Tênis;316,32;1,0
12061;Eletrônicos;Smartphone;3932,31;2,0
12061;Casa;Sofá;3458,91;108,0
12061;Casa;Aspirador de Pó;1077,94;3,0
12061;Moda;Jaqueta;3029,41;1,0
12062;Moda;Camiseta;2399,88;2,0
12062;Casa;Sofá;3133,38;2,0
12062;Moda;Camiseta;4418,88;2,0
12062;Livros;Ficção Científica;3381,83;3,0
12063;Moda;Calça Jeans;1266,89;2,0
12063;Moda;Camiseta;2037,22;3,0
12063;Moda;Jaqueta;124,72;
12064;Esporte;Bicicleta;2278,81;3,0
12064;Moda;Tênis;1345,71;3,0
12064;Esporte;Luvas;4962,75;3,0
12064;Eletrônicos;Fone de Ouvido;3918,64;2,0
12065;Livros;Ficção Científica;1642,52;369,0
12065;Livros;;3966,1;3,0
12065;Livros;Ficção Científica;1022,71;3,0
12066;Esporte;Luvas;1633,44;2,0
12066;Livros;Ficção Científica;1311,32;3,0
12066;Moda;Tênis;512,65;3,0
12066;Livros;Ficção Científica;2939,82;2,0
12066;Esporte;Bola de Futebol;1677,84;2,0
12067;Esporte;Bicicleta;4584,98;3,0
12067;Eletrônicos;Fone de Ouvido;2861,95;1,0
12068;Eletrônicos;Tablet;653,15;3,0
12068;Livros;Biografia;2449,53;
12068;Casa;Liquidificador;1878,12;3,0
12068;Casa;Cadeira;3259,31;3,0
12069;Moda;Tênis;4541,5;2,0
12069;Casa;Sofá;4049,47;1,0
12069;Esporte;Luvas;473,16;3,0
12070;Moda;Calça Jeans;4019,97;3,0
12071;Livros;Romance;2602,06;3,0
12072;Moda;Tênis;114,34;1,0
12072;Livros;Biografia;3497,17;1,0
12073;Esporte;Bicicleta;4915,78;1,0
12073;Eletrônicos;Smartphone;3659,53;3,0
12073;Livros;Ficção Científica;2247,78;3,0
12073;Livros;Autoajuda;1208,14;3,0
12073;Livros;Autoajuda;2712,24;2,0
12074;Eletrônicos;Notebook;4036,02;2,0
12074;Esporte;Tênis Esportivo;3703,92;1,0
12075;Moda;Jaqueta;4852,17;3,0
12075;Esporte;Bicicleta;1016,62;2,0
12075;Casa;Liquidificador;4491,97;1,0
12075;Eletrônicos;Fone de Ouvido;1237,01;1,0
12075;Eletrônicos;Fone de Ouvido;875,03;2,0
12076;Moda;Jaqueta;4300,34;2,0
12076;Casa;Cadeira;4544,98;3,0
12076;Casa;Cadeira;3063,85;1,0
12076;Eletrônicos;Tablet;3373,8;1,0
12076;Moda;Calça Jeans;3666,81;3,0
12077;Casa;Aspirador de Pó;3874,71;1,0
12077;Livros;Biografia;1921,67;2,0
12077;Moda;Tênis;947,99;3,0
12077;Moda;Tênis;538,77;2,0
12078;Esporte;Tênis Esportivo;1145,27;1,0
12078;Eletrônicos;Notebook;2708,19;2,0
12078;Livros;Romance;4525,68;2,0
12079;Esporte;Tênis Esportivo;473,75;1,0
12079;Livros;Autoajuda;1937,68;3,0
12079;Casa;Cadeira;4356,87;2,0
12079;Moda;Camiseta;911,33;
12080;Esporte;Bicicleta;;1,0
12080;Livros;Autoajuda;2068,51;3,0
12080;Esporte;Bicicleta;3053,99;1,0
12080;Casa;Aspirador de Pó;3513,75;3,0
12081;Livros;Romance;1158,58;3,0
12081;Eletrônicos;Smartphone;;3,0
12081;Livros; ;960,92;2,0
12082;Casa;Liquidificador;3749,83;1,0
12082;Casa;Sofá;4284,07;1,0
12082;Moda;Tênis;3279,88;3,0
12083;Moda;Calça Jeans;2072,16;3,0
12084;Moda;Calça Jeans;2562,32;3,0
12084;Eletrônicos;Tablet;2107,06;1,0
12084;Moda;Jaqueta;4091,66;3,0
12084;Eletrônicos;Smartphone;3146,18;3,0
12084;Moda;Tênis;2884,22;3,0
12085;Moda;Calça Jeans;823,75;2,0
12085;Esporte;Tênis Esportivo;1493,17;2,0
12086;Casa;Aspirador de Pó;1873,48;1,0
12086;Livros;Biografia;416,42;3,0
12086;Moda;Calça Jeans;3678,81;2,0
12086;Casa;Sofá;4262,62;3,0
12087;Esporte;Bola de Futebol;648,83;1,0
12087;Eletrônicos;Fone de Ouvido;1440,62;2,0
12087;Eletrônicos;Smartphone;1554,11;3,0
12087;Esporte;Bola de Futebol;2148,6;2,0
12088;Esporte;Bola de Futebol;3657,34;2,0
12088;Livros;Romance;1967,18;3,0
12088;Moda;Jaqueta;4575,24;1,0
12088;Eletrônicos;Smartphone;1087,01;3,0
12089;Eletrônicos;Fone de Ouvido;3596,36;2,0
12090;Esporte;Tênis Esportivo;1148,91;1,0
12091;Livros;Autoajuda;2817,87;2,0
12091;Livros;Biografia;2260,25;2,0
12091;Casa;Sofá;3662,03;1,0
12091;Casa;Sofá;1672,84;3,0
12091;Eletrônicos;Tablet;3771,94;2,0
12092;Moda;Calça Jeans;1489,18;3,0
12093;Moda;Jaqueta;2492,75;1,0
12093;Moda;Camiseta;3257,39;3,0
12093;Esporte;Luvas;570,99;3,0
12094;Eletrônicos;Fone de Ouvido;3328,85;1,0
12095;Moda;Tênis;4521,08;1,0
12095;Moda;Calça Jeans;;3,0
12096;Livros;Romance;3391,93;1,0
12097;Esporte;Luvas;2433,93;3,0
12097;Livros;Autoajuda;4420,67;2,0
12098;Esporte;Bicicleta;3713,93;3,0
12098;Esporte;Bola de Futebol;71,04;1,0
12098;Moda;Camiseta;1896,08;1,0
12098;Eletrônicos;Tablet;4014,65;2,0
12099;Moda;;4827,94;3,0
12100;Livros;Biografia;655,04;1,0
12101;Esporte;Bola de Futebol;3765,3;2,0
12101;Moda;Tênis;1718,38;2,0
12101;Livros;Autoajuda;1755,94;3,0
12101;Moda;Tênis;4126,23;1,0
12102;Esporte;Luvas;4348,7;3,0
12102;Moda;Tênis;4402,83;2,0
12103;Moda;Calça Jeans;996,22;1,0
12103;Livros;Romance;3978,45;1,0
12104;Casa;Liquidificador;2895,8;1,0
12105;Esporte;Luvas;3385,42;3,0
12105;Eletrônicos;Fone de Ouvido;2338,51;1,0
12105;Moda;Calça Jeans;333,74;2,0
12105;Moda;Calça Jeans;;3,0
12105;Livros;Ficção Científica;1425,75;1,0
12106;Livros;Biografia;4983,91;3,0
12106;Livros;Romance;561,57;2,0
12107;Eletrônicos;Tablet;3326,21;3,0
12107;Moda;Camiseta;177,95;1,0
12108;Eletrônicos;Smartphone;3367,74;2,0
12108;Moda;Jaqueta;3307,79;2,0
12108;Livros; ;;2,0
12108;Livros;Autoajuda;3827,43;1,0
12108;Eletrônicos;Notebook;19060,05;3,0
12109;Livros;Autoajuda;3591,84;1,0
12109;Casa;Liquidificador;4634,01;1,0
12109;Casa;Liquidificador;3612,27;3,0
12109;Moda;Camiseta;677,45;1,0
12109;Moda;Camiseta;1169,67;3,0
12110;Livros;Romance;427,92;1,0
12110;Esporte;Luvas;723,65;3,0
12110;Moda;Jaqueta;;3,0
12110;Moda;Camiseta;4805,29;3,0
12111;Livros;Biografia;1786,98;2,0
12112;Esporte;Bola de Futebol;3946,28;1,0
12112;Eletrônicos;Fone de Ouvido;;3,0
12112;Livros;Romance;3369,59;1,0
12112;Esporte;Luvas;4661,66;3,0
12112;Moda;Camiseta;3483,71;3,0
12113;Eletrônicos;Tablet;814,34;2,0
12113;Casa;Liquidificador;4516,5;3,0
12113;Eletrônicos;Fone de Ouvido;4378,02;2,0
12113;Casa;Cadeira;2070,9;1,0
12113;Casa;Sofá;1544,53;3,0
12114;Moda;Tênis;4244,17;2,0
12114;Eletrônicos;Notebook;1344,72;3,0
12114;Casa;Aspirador de Pó;4748,09;2,0
12114;Livros;Biografia;4951,67;2,0
12115;Casa;Aspirador de Pó;485,18;3,0
12115;Esporte;Bicicleta;677,06;3,0
12116;Livros;Romance;914,93;
12116;Esporte;Tênis Esportivo;2307,33;2,0
12117;Esporte; ;3035,92;2,0
12117;Moda;Calça Jeans;1372,95;3,0
12118;Esporte;Luvas;2484,77;3,0
12118;Eletrônicos;Notebook;2051,19;2,0
12118;Moda;Jaqueta;3840,44;3,0
12118;Esporte;Tênis Esportivo;1296,93;3,0
12119;Livros;Autoajuda;3820,95;3,0
12119;Esporte;Tênis Esportivo;3592,54;3,0
12120;Moda;Calça Jeans;114,54;1,0
12121;Eletrônicos;Notebook;193,47;1,0
12122;Eletrônicos;Fone de Ouvido;1839,62;1,0
12122;Eletrônicos;Smartphone;2382,78;3,0
12123;Moda;Tênis;4135,65;3,0
12123;Esporte;Luvas;3269,72;2,0
12124;Casa;Sofá;4891,22;2,0
12125;Casa;Cadeira;3571,36;3,0
12125;Casa;Liquidificador;1916,56;3,0
12126;Esporte;Tênis Esportivo;;3,0
12127;Casa;Cadeira;1204,81;2,0
12127;Casa;Cadeira;3024,1;2,0
12127;Casa;Cadeira;2596,73;1,0
12127;Moda;Calça Jeans;4127,0;2,0
12128;Eletrônicos;Fone de Ouvido;2200,0;3,0
12129;Esporte;Bicicleta;4159,21;1,0
12129;Casa;Liquidificador;2305,98;3,0
12129;Livros;Ficção Científica;1617,39;2,0
12129;Moda;Camiseta;102,94;2,0
12130;Eletrônicos;Notebook;2783,38;1,0
12130;Esporte;Tênis Esportivo;637,61;1,0
12130;Eletrônicos;Tablet;1046,21;3,0
12130;Livros;Autoajuda;4825,4;3,0
12131;Eletrônicos;Notebook;3099,68;3,0
12131;Eletrônicos;Tablet;99,49;1,0
12132;Casa;Liquidificador;1834,44;1,0
12132;Eletrônicos;Fone de Ouvido;4967,35;2,0
12132;Esporte;Tênis Esportivo;587,73;1,0
12132;Moda; ;1589,39;2,0
12132;Esporte;Bola de Futebol;3081,39;3,0
12133;Esporte;Luvas;4514,3;2,0
12133;Casa;Aspirador de Pó;4687,31;2,0
12133;Moda;Tênis;3445,47;1,0
12133;Moda;Calça Jeans;1959,57;1,0
12133;Eletrônicos;Notebook;2359,9;1,0
12134;Eletrônicos;Fone de Ouvido;3781,25;3,0
12134;Moda;Tênis;3823,48;1,0
12135;Eletrônicos;Smartphone;250,37;3,0
12136;Eletrônicos;Fone de Ouvido;1057,89;2,0
12137;Casa;Sofá;3387,07;3,0
12138;Esporte;Bicicleta;3597,35;1,0
12139;Casa;Aspirador de Pó;715,4;3,0
12139;Casa;Aspirador de Pó;3799,6;2,0
12139;Esporte;Bola de Futebol;884,74;1,0
12139;Esporte;Bola de Futebol;2279,49;1,0
12139;Casa;Sofá;351,01;2,0
12140;Esporte;Bicicleta;2588,29;2,0
12140;Casa;Sofá;2490,62;2,0
12140;Esporte;Bicicleta;3515,43;2,0
12140;Moda;Jaqueta;1023,17;1,0
12141;Livros;Autoajuda;733,13;3,0
12141;Livros;Romance;359,11;3,0
12141;Eletrônicos;Fone de Ouvido;3128,67;3,0
12142;Eletrônicos;Fone de Ouvido;2096,31;3,0
12143;Casa;Sofá;4601,31;
12143;Livros;Biografia;3988,86;2,0
12143;Eletrônicos;Notebook;1637,94;3,0
12143;Casa;Aspirador de Pó;4375,59;1,0
12143;Esporte;Luvas;2089,2;3,0
12144;Casa;Sofá;2554,74;1,0
12144;Esporte;Tênis Esportivo;3749,46;3,0
12144;Livros;Autoajuda;3887,32;3,0
12144;Moda;Calça Jeans;1540,05;3,0
12144;Esporte;Bicicleta;4965,36;2,0
12145;Esporte;Luvas;4300,43;3,0
12145;Esporte;Bola de Futebol;1773,77;1,0
12145;Casa;Liquidificador;332,87;1,0
12145;Moda;Tênis;3952,93;2,0
12145;Moda;Jaqueta;2116,7;95,0
12146;Moda;Camiseta;2530,82;3,0
12147;Eletrônicos;Notebook;462,04;3,0
12147;Esporte;Tênis Esportivo;3839,15;1,0
12147;Eletrônicos;Smartphone;3035,89;1,0
12148;Casa;Sofá;3369,61;3,0
12148;Esporte;Luvas;816,74;1,0
12148;Casa;Cadeira;2272,8;3,0
12148;Eletrônicos;Smartphone;523,95;1,0
12148;Moda;Tênis;1263,34;1,0
12149;Casa;Cadeira;2415,94;3,0
12149;Esporte;Bicicleta;3014,33;1,0
12149;Esporte;Tênis Esportivo;2441,27;3,0
12150;Eletrônicos;Tablet;1446,77;3,0
12150;Moda;Calça Jeans;4388,33;1,0
12150;Moda;Camiseta;994,44;3,0
12150;Moda;Camiseta;957,98;1,0
12150;Casa;Aspirador de Pó;3553,14;3,0
12151;Livros;Autoajuda;;1,0
12152;Eletrônicos;Tablet;141,26;3,0
12153;Moda;Camiseta;1829,7;
12153;Livros;Romance;1623,76;2,0
12153;Casa;Liquidificador;3274,14;3,0
12153;Livros;Autoajuda;1226,25;1,0
12154;Esporte;Tênis Esportivo;;1,0
12154;Livros;Autoajuda;2902,62;1,0
12154;Moda;Camiseta;2159,92;3,0
12154;Casa;Aspirador de Pó;2719,92;1,0
12154;Eletrônicos;Notebook;1782,55;3,0
12155;Esporte;Bola de Futebol;993,2;2,0
12156;Eletrônicos;Fone de Ouvido;3819,16;2,0
12156;Casa;Aspirador de Pó;3448,56;3,0
12156;Moda;Tênis;2284,01;1,0
12156;Livros;Romance;553,11;3,0
12157;Casa;Aspirador de Pó;1035,32;3,0
12157;Esporte;Bola de Futebol;1630,02;1,0
12158;Moda;Jaqueta;4930,13;3,0
12158;Esporte;Bola de Futebol;2077,54;3,0
12158;Livros;Autoajuda;791,52;2,0
12158;Livros;Autoajuda;4609,83;
12159;Livros;Autoajuda;3925,61;2,0
12159;Casa;Liquidificador;756,74;3,0
12159;Moda;Tênis;259,26;3,0
12159;Moda;Camiseta;189,19;3,0
12160;Moda;Jaqueta;266,4;2,0
12160;Esporte;Bola de Futebol;4341,27;1,0
12161;Esporte;Bicicleta;1970,51;1,0
12161;Eletrônicos;Notebook;2194,37;3,0
12161;Moda;Tênis;1067,56;2,0
12162;Livros;Autoajuda;4831,8;3,0
12162;Livros;Romance;4909,33;2,0
12163;Casa;Sofá;410,08;3,0
12163;Livros;Ficção Científica;1727,46;3,0
12163;Eletrônicos;Fone de Ouvido;4601,24;3,0
12164;Casa;Aspirador de Pó;1492,63;2,0
12165;Livros;Romance;248,16;2,0
12165;Esporte;Bicicleta;857,57;2,0
12165;Eletrônicos;Notebook;560,27;1,0
12165;Eletrônicos;Tablet;1542,06;3,0
12166;Eletrônicos;Smartphone;1728,89;3,0
12166;Eletrônicos;Smartphone;3898,86;1,0
12167;Livros;Biografia;1382,57;1,0
12167;Eletrônicos;Notebook;4852,35;2,0
12167;Eletrônicos;Tablet;1097,32;3,0
12167;Casa;Cadeira;451,19;2,0
12168;Eletrônicos;Notebook;4887,54;1,0
12168;Esporte;Bicicleta;3334,96;1,0
12168;Esporte;Tênis Esportivo;757,58;2,0
12169;Moda;Calça Jeans;3289,35;1,0
12169;Casa;Liquidificador;4947,63;1,0
12169;Livros;Romance;3696,88;2,0
12169;Moda;;690,17;3,0
12169;Esporte;Tênis Esportivo;1480,32;1,0
12170;Eletrônicos;Notebook;138,18;2,0
12170;Livros;Biografia;2284,12;3,0
12170;Esporte;Bicicleta;4379,36;3,0
12170;Eletrônicos;Fone de Ouvido;3821,12;279,0
12171;Eletrônicos;Tablet;2798,24;1,0
12171;Esporte;Luvas;2625,45;1,0
12172;Livros;Ficção Científica;695,86;1,0
12172;Esporte;Bola de Futebol;4134,07;2,0
12172;Eletrônicos;Notebook;3533,84;1,0
12172;Moda; ;2844,54;3,0
12173;Livros;Romance;837,7;2,0
12173;Livros;Ficção Científica;559,81;2,0
12173;Casa;Sofá;1507,58;2,0
12174;Esporte;Luvas;4774,27;1,0
12174;Casa;Liquidificador;1090,67;2,0
12174;Eletrônicos;Fone de Ouvido;1850,8;1,0
12174;Casa;Aspirador de Pó;1587,13;1,0
12174;Casa;Aspirador de Pó;1527,09;2,0
12175;Moda;Camiseta;3270,04;2,0
12176;Esporte;Bola de Futebol;3045,37;1,0
12176;Esporte;Bicicleta;1909,11;3,0
12176;Moda;Jaqueta;1386,19;1,0
12176;Livros;Biografia;1101,83;2,0
12176;Moda;Tênis;156,92;3,0
12177;Casa;Aspirador de Pó;3412,93;3,0
12177;Livros;Biografia;2414,49;1,0
12177;Casa;Sofá;4557,54;2,0
12177;Esporte;Luvas;4522,79;1,0
12177;Casa;Sofá;2787,02;3,0
12178;Livros;Ficção Científica;817,01;2,0
12178;Esporte;Luvas;481,08;1,0
12178;Livros;Ficção Científica;1338,57;3,0
12178;Moda;Calça Jeans;1879,13;2,0
12178;Casa;Sofá;3384,25;2,0
12179;Livros;Autoajuda;4166,71;3,0
12179;Esporte;Bola de Futebol;2259,4;3,0
12179;Eletrônicos;Fone de Ouvido;4281,83;1,0
12180;Casa;Liquidificador;2264,65;2,0
12180;Casa;Sofá;3533,78;1,0
12180;Moda;Camiseta;2208,13;1,0
12180;Casa;Liquidificador;568,12;2,0
12180;Casa;Sofá;3744,35;3,0
12181;Casa;Sofá;1573,37;2,0
12181;Livros;Biografia;3033,27;1,0
12181;Livros;Autoajuda;1884,03;2,0
12182;Eletrônicos;Fone de Ouvido;173,27;3,0
12182;Moda;Jaqueta;1399,0;1,0
12182;Esporte;Bola de Futebol;669,74;2,0
12182;Casa;Cadeira;3894,34;1,0
12183;Eletrônicos;Tablet;613,54;3,0
12183;Livros;Biografia;169,59;2,0
12183;Casa;Cadeira;1828,59;3,0
12184;Casa;Aspirador de Pó;;1,0
12184;Esporte;Bola de Futebol;878,53;1,0
12184;Eletrônicos;Fone de Ouvido;868,62;1,0
12184;Livros;Autoajuda;3618,21;1,0
12184;Eletrônicos;Smartphone;4568,5;1,0
12185;Livros;Romance;2509,98;2,0
12185;Eletrônicos;Fone de Ouvido;4262,8;2,0
12185;Esporte;Bola de Futebol;3097,61;1,0
12185;Moda;Camiseta;402,03;3,0
12186;Moda;Jaqueta;289,23;2,0
12187;Moda;Calça Jeans;134,37;1,0
12187;Moda;Tênis;802,24;3,0
12187;Moda;Jaqueta;1249,4;1,0
12187;Esporte;;4576,85;3,0
12187;Livros;Autoajuda;2198,74;1,0
12188;Casa;Aspirador de Pó;2496,74;3,0
12188;Moda;Camiseta;2750,72;2,0
12188;Moda;Tênis;597,9;2,0
12188;Moda;Camiseta;161,42;3,0
12189;Casa;Liquidificador;61664,66;1,0
12189;Casa;Liquidificador;3553,3;2,0
12190;Esporte;Bicicleta;2380,6;1,0
12190;Moda;Jaqueta;4869,31;1,0
12190;Moda;Camiseta;3880,32;1,0
12190;Eletrônicos;Fone de Ouvido;2758,46;3,0
12190;Casa;Aspirador de Pó;4992,33;3,0
12191;Esporte;Luvas;3768,48;2,0
12191;Casa;Liquidificador;4321,61;1,0
12192;Livros;Romance;1030,48;3,0
12192;Livros;Ficção Científica;2189,91;1,0
12192;Esporte;Luvas;1612,63;2,0
12192;Esporte;Bicicleta;2601,01;2,0
12192;Moda;Camiseta;3786,48;2,0
12193;Casa;Liquidificador;3974,96;2,0
12194;Eletrônicos;Notebook;151,13;1,0
12194;Eletrônicos;Smartphone;;1,0
12194;Esporte;Tênis Esportivo;2485,98;3,0
12194;Livros;Biografia;312,62;3,0
12195;Livros;Autoajuda;2303,98;2,0
12195;Moda; ;1880,11;2,0
12195;Esporte;Tênis Esportivo;4294,93;2,0
12195;Casa;Sofá;4525,02;2,0
12195;Eletrônicos;Fone de Ouvido;53392,08;2,0
12196;Casa;Sofá;2064,54;1,0
12196;Livros;Romance;881,18;3,0
12197;Livros;Romance;2743,58;1,0
12197;Casa;Cadeira;4085,33;3,0
12197;Eletrônicos;Notebook;1349,55;3,0
12198;Eletrônicos;Smartphone;1373,81;1,0
12198;Eletrônicos;Fone de Ouvido;2344,01;1,0
12199;Livros;Romance;3467,92;3,0
12199;Casa;Sofá;2046,1;3,0
12199;Moda;Camiseta;3296,09;2,0
12199;Casa;Aspirador de Pó;2289,14;1,0
12199;Eletrônicos;Fone de Ouvido;1763,69;1,0
12200;Esporte;Bola de Futebol;644,5;2,0
12200;Casa;Aspirador de Pó;407,08;2,0
12200;Livros;Romance;4369,12;3,0
12200;Livros;Ficção Científica;3631,73;1,0
12200;Esporte;Bicicleta;3942,28;3,0
12201;Esporte;;217,68;3,0
12201;Moda;Tênis;2894,6;2,0
12201;Eletrônicos;Notebook;3172,41;3,0
12202;Casa;Cadeira;3333,61;3,0
12202;Casa;Cadeira;3782,76;2,0
12202;Eletrônicos;Tablet;355,46;
12202;Moda;Camiseta;3341,7;1,0
12202;Livros;Autoajuda;3612,37;1,0
12203;Casa;Cadeira;4455,78;3,0
12203;Esporte;Luvas;1710,93;3,0
12204;Livros; ;2021,93;1,0
12204;Eletrônicos;Fone de Ouvido;818,61;1,0
12204;Esporte;Bola de Futebol;4283,98;3,0
12205;Casa;Sofá;544,22;3,0
12205;Esporte;Bicicleta;3394,7;3,0
12205;Livros;Ficção Científica;1637,94;2,0
12205;Eletrônicos;Smartphone;3970,72;1,0
12206;Moda;Tênis;2207,69;
12206;Eletrônicos;Fone de Ouvido;2365,51;1,0
12207;Eletrônicos;Notebook;989,9;3,0
12207;Casa;Liquidificador;3253,02;3,0
12207;Moda;Jaqueta;694,3;3,0
12207;Casa;Liquidificador;2801,75;2,0
12207;Moda;Calça Jeans;4329,1;3,0
12208;Eletrônicos;Smartphone;4294,77;3,0
12209;Livros;Romance;4163,29;1,0
12209;Eletrônicos;Tablet;4562,11;3,0
12209;Livros;Ficção Científica;3941,28;1,0
12210;Livros;Biografia;1957,96;2,0
12211;Moda;Jaqueta;3926,29;1,0
12211;Livros;Ficção Científica;1776,57;103,0
12211;Moda;Calça Jeans;;1,0
12211;Esporte;Bicicleta;4554,19;1,0
12212;Esporte;Luvas;1945,06;3,0
12212;Livros;Autoajuda;4468,72;3,0
12212;Livros;Autoajuda;579,88;1,0
12213;Esporte;Bola de Futebol;4511,01;1,0
12213;Moda;Calça Jeans;3617,78;1,0
12213;Moda;Camiseta;108,73;3,0
12213;Casa;Aspirador de Pó;2958,48;1,0
12214;Esporte; ;1468,71;3,0
12214;Livros;;2771,88;1,0
12214;Eletrônicos;Fone de Ouvido;4386,03;3,0
12215;Casa;Aspirador de Pó;100,12;1,0
12215;Esporte;Bicicleta;917,56;
12216;Eletrônicos;Smartphone;4932,18;2,0
12216;Casa;Sofá;2762,23;3,0
12216;Casa;Aspirador de Pó;75899,63;2,0
12216;Moda;Calça Jeans;184,64;1,0
12217;Moda;Tênis;1178,5;2,0
12217;Livros;Biografia;61,26;3,0
12217;Esporte;Luvas;4119,77;2,0
12218;Eletrônicos;Tablet;1402,22;2,0
12218;Casa;Liquidificador;3174,43;1,0
12218;Livros;Autoajuda;2829,8;2,0
12218;Eletrônicos;Fone de Ouvido;1857,92;1,0
12219;Casa;Aspirador de Pó;4051,73;3,0
12219;Esporte;Tênis Esportivo;4698,56;
12219;Eletrônicos;Fone de Ouvido;2060,9;1,0
12219;Livros;Romance;4889,82;1,0
12219;Casa;Aspirador de Pó;3131,93;1,0
12220;Casa;Aspirador de Pó;2669,16;3,0
12220;Esporte;Bola de Futebol;1190,34;2,0
12220;Livros;Ficção Científica;2837,0;2,0
12221;Moda;Jaqueta;2509,56;1,0
12221;Livros;Biografia;4690,53;2,0
12221;Livros;Autoajuda;1799,27;3,0
12221;Esporte;Bicicleta;4453,86;1,0
12221;Moda;Calça Jeans;3824,53;3,0
12222;Casa;Sofá;65,77;1,0
12222;Livros;Romance;1635,58;3,0
12222;Casa;;3795,04;1,0
12222;Casa;Liquidificador;3494,51;2,0
12223;Esporte;Bicicleta;651,11;1,0
12223;Moda;Calça Jeans;3285,87;1,0
12223;Eletrônicos;Smartphone;3538,4;1,0
12224;Casa;Aspirador de Pó;2944,33;1,0
12224;Moda;Tênis;3417,72;3,0
12224;Eletrônicos;Notebook;3176,88;3,0
12224;Eletrônicos; ;338,36;1,0
12225;Eletrônicos;Notebook;3866,74;2,0
12225;Moda;Camiseta;4014,67;1,0
12225;Casa;Liquidificador;3475,06;2,0
12225;Moda;Jaqueta;3640,52;1,0
12225;Moda;Camiseta;3937,54;3,0
12226;Eletrônicos;Notebook;4305,75;2,0
12226;Eletrônicos;Fone de Ouvido;1231,47;1,0
12226;Moda;Tênis;2034,72;3,0
12227;Livros;Biografia;3748,13;1,0
12227;Livros;Ficção Científica;3678,14;1,0
12227;Livros;Romance;534,92;1,0
12228;Esporte;Tênis Esportivo;235,17;2,0
12228;Eletrônicos;Smartphone;1500,21;2,0
12229;Moda;Jaqueta;4538,66;2,0
12230;Casa;Sofá;4952,44;3,0
12230;Livros;Biografia;4465,75;1,0
12230;Esporte;Luvas;4240,72;1,0
12231;Moda;Tênis;3893,62;2,0
12231;Livros;Biografia;809,27;2,0
12231;Casa;Liquidificador;1366,6;3,0
12231;Eletrônicos;Notebook;1510,63;1,0
12231;Livros;Autoajuda;46709,36;1,0
12232;Moda;Camiseta;;3,0
12232;Livros;Autoajuda;3509,35;2,0
12232;Esporte;Bola de Futebol;396,06;1,0
12232;Esporte;Tênis Esportivo;411,3;3,0
12232;Moda;;2700,11;2,0
12233;Casa;Sofá;2926,5;3,0
12233;Esporte;Bola de Futebol;2245,94;3,0
12234;Livros;Ficção Científica;588,14;2,0
12234;Livros;Ficção Científica;1146,39;1,0
12235;Livros;Ficção Científica;4984,0;3,0
12235;Eletrônicos;Notebook;4548,51;2,0
12236;Esporte;Luvas;2050,08;1,0
12236;Livros;Autoajuda;1002,04;2,0
12236;Esporte;Bicicleta;1192,06;3,0
12236;Eletrônicos;Tablet;2656,12;1,0
12236;Livros;Romance;2932,38;2,0
12237;Moda;Calça Jeans;2803,22;
12237;Eletrônicos;Notebook;4808,65;3,0
12238;Moda;Calça Jeans;1836,91;1,0
12238;Moda;Calça Jeans;966,38;2,0
12238;Esporte;Tênis Esportivo;;1,0
12239;Moda;Calça Jeans;55,05;3,0
12239;Moda;Jaqueta;233,16;3,0
12239;Esporte;Bola de Futebol;244,67;3,0
12239;Eletrônicos;Tablet;825,52;1,0
12240;Moda;Camiseta;4413,47;2,0
12240;Moda;Jaqueta;2461,26;1,0
12240;Casa;Aspirador de Pó;3938,66;1,0
12241;Livros;Romance;644,26;2,0
12241;Casa;Aspirador de Pó;1225,73;1,0
12242;Livros;Ficção Científica;248,98;2,0
12242;Eletrônicos;Smartphone;4198,38;2,0
12242;Livros;Romance;3714,77;2,0
12242;Livros;Biografia;4186,63;3,0
12243;Casa;Sofá;1520,4;1,0
12244;Livros;Ficção Científica;2261,31;1,0
12244;Livros;Biografia;2933,78;1,0
12244;Casa;Cadeira;4923,59;2,0
12244;Eletrônicos;Notebook;544,62;1,0
12245;Casa;Cadeira;3281,43;3,0
12245;Livros;Romance;208,83;1,0
12246;Esporte;Bola de Futebol;4792,0;2,0
12246;Moda;Tênis;4743,47;3,0
12246;Moda;Calça Jeans;3788,61;3,0
12246;Eletrônicos;Notebook;4833,6;3,0
12247;Casa;Cadeira;4831,67;1,0
12247;Eletrônicos;Tablet;3843,19;3,0
12247;Casa;Sofá;4490,7;3,0
12247;Esporte;Tênis Esportivo;2702,56;2,0
12248;Moda;Jaqueta;1939,99;2,0
12249;Casa;Sofá;972,2;2,0
12249;Casa;Sofá;1981,02;1,0
12250;Casa;Aspirador de Pó;3872,34;1,0
12251;Eletrônicos;Tablet;4209,93;2,0
12251;Casa;Liquidificador;3340,72;1,0
12252;Esporte;Bola de Futebol;760,27;1,0
12252;Moda;Tênis;4904,82;2,0
12253;Livros;Romance;1298,6;1,0
12254;Moda;Jaqueta;4652,32;1,0
12254;Esporte;Tênis Esportivo;3855,15;1,0
12254;Moda;Jaqueta;3039,24;1,0
12254;Moda;Tênis;2475,63;1,0
12254;Esporte;Bola de Futebol;3472,72;3,0
